ECs	Organism	Uniprot IDs	PMID	Type	kcat	Temperature	pH	Substrates	Products	substrate_IDs	product_IDs	Main Substrate
3.2.1.147	Arabidopsis thaliana	Q3ECS3	19703694	wildtype isoenzyme TGG5	46.0	37.0	4.5	Sinigrin;H2O	beta-D-Glucose;Sulfate;Allyl isothiocyanate	InChI=1S/C10H17NO9S2/c1-2-3-6(11-20-22(16,17)18)21-10-9(15)8(14)7(13)5(4-12)19-10/h2,5,7-10,12-15H,1,3-4H2,(H,16,17,18)/p-1/b11-6-/t5-,7-,8+,9-,10+/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C4H5NS/c1-2-3-5-4-6/h2H,1,3H2#InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)	InChI=1S/C10H17NO9S2/c1-2-3-6(11-20-22(16,17)18)21-10-9(15)8(14)7(13)5(4-12)19-10/h2,5,7-10,12-15H,1,3-4H2,(H,16,17,18)/p-1/b11-6-/t5-,7-,8+,9-,10+/m1/s1
3.2.1.161	Dalbergia nigrescens	A3RF67	16098548	wildtype	10.4	30.0	5.0	p-Nitrophenyl-beta-D-glucoside;H2O	beta-D-Glucose;p-Nitrophenol	InChI=1S/C12H15NO8/c14-5-8-9(15)10(16)11(17)12(21-8)20-7-3-1-6(2-4-7)13(18)19/h1-4,8-12,14-17H,5H2/t8-,9-,10+,11-,12-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H	InChI=1S/C12H15NO8/c14-5-8-9(15)10(16)11(17)12(21-8)20-7-3-1-6(2-4-7)13(18)19/h1-4,8-12,14-17H,5H2/t8-,9-,10+,11-,12-/m1/s1
3.2.1.161	Dalbergia nigrescens	A3RF67	16098548	wildtype	480.0	30.0	5.0	H2O;Daidzin	beta-D-Glucose;Daidzein	InChI=1S/C21H20O9/c22-8-16-18(25)19(26)20(27)21(30-16)29-12-5-6-13-15(7-12)28-9-14(17(13)24)10-1-3-11(23)4-2-10/h1-7,9,16,18-23,25-27H,8H2/t16-,18-,19+,20-,21-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C15H10O4/c16-10-3-1-9(2-4-10)13-8-19-14-7-11(17)5-6-12(14)15(13)18/h1-8,16-17H#InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1	InChI=1S/C21H20O9/c22-8-16-18(25)19(26)20(27)21(30-16)29-12-5-6-13-15(7-12)28-9-14(17(13)24)10-1-3-11(23)4-2-10/h1-7,9,16,18-23,25-27H,8H2/t16-,18-,19+,20-,21-/m1/s1
3.2.1.161	Dalbergia nigrescens	A3RF67	16098548	wildtype	500.0	30.0	5.0	Genistein 7-O-beta-D-glucoside;H2O	Genistein;beta-D-Glucose	InChI=1S/C21H20O10/c22-7-15-18(26)19(27)20(28)21(31-15)30-11-5-13(24)16-14(6-11)29-8-12(17(16)25)9-1-3-10(23)4-2-9/h1-6,8,15,18-24,26-28H,7H2/t15-,18-,19+,20-,21-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H#InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1	InChI=1S/C21H20O10/c22-7-15-18(26)19(27)20(28)21(31-15)30-11-5-13(24)16-14(6-11)29-8-12(17(16)25)9-1-3-10(23)4-2-9/h1-6,8,15,18-24,26-28H,7H2/t15-,18-,19+,20-,21-/m1/s1
3.2.1.182	Zea mays	P49235	10748038	wildtype	29.16	37.0	5.8	DIMBOA glucoside;H2O	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Zea mays	P49235	10748038	mutant Chim 2	43.33	37.0	5.8	H2O;DIMBOA glucoside	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Zea mays	P49235	10748038	mutant Chim 15	24.02	37.0	5.8	H2O;DIMBOA glucoside	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Zea mays	P49235	10748038	mutant Chim 16	19.54	37.0	5.8	H2O;DIMBOA glucoside	beta-D-Glucose;DIMBOA	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Zea mays	P49235	10748038	mutant Chim 21	20.15	37.0	5.8	DIMBOA glucoside;H2O	beta-D-Glucose;DIMBOA	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Zea mays	P49235	10748038	mutant Chim 22	25.67	37.0	5.8	H2O;DIMBOA glucoside	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	wildtype TaGlu1a His-tagged	48.8	30.0	5.5	H2O;DIBOA glucoside	beta-D-Glucose;DIBOA	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant F198 His-tagged	6.7	30.0	5.5	DIBOA glucoside;H2O	beta-D-Glucose;DIBOA	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant Y378A His-tagged	26.4	30.0	5.5	DIBOA glucoside;H2O	beta-D-Glucose;DIBOA	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant Y378F His-tagged	4.7	30.0	5.5	DIBOA glucoside;H2O	beta-D-Glucose;DIBOA	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant S464F His-tagged	84.0	30.0	5.5	DIBOA glucoside;H2O	DIBOA;beta-D-Glucose	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant F471Y His-tagged	83.5	30.0	5.5	H2O;DIBOA glucoside	beta-D-Glucose;DIBOA	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XH05	16751439	wildtype TaGlu1b His-tagged	214.0	30.0	5.5	H2O;DIBOA glucoside	beta-D-Glucose;DIBOA	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XH04	16751439	wildtype TaGlu1c His-tagged	137.0	30.0	5.5	H2O;DIBOA glucoside	DIBOA;beta-D-Glucose	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	wildtype TaGlu1aHis-tagged	338.0	30.0	5.5	H2O;DIMBOA glucoside	beta-D-Glucose;DIMBOA	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant F198 His-tagged	110.0	30.0	5.5	DIMBOA glucoside;H2O	beta-D-Glucose;DIMBOA	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant Y378A His-tagged	124.0	30.0	5.5	DIMBOA glucoside;H2O	beta-D-Glucose;DIMBOA	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant Y378F His-tagged	85.1	30.0	5.5	H2O;DIMBOA glucoside	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant S464F His-tagged	73.3	30.0	5.5	H2O;DIMBOA glucoside	beta-D-Glucose;DIMBOA	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XIR9	16751439	mutant F471Y His-tagged	192.0	30.0	5.5	DIMBOA glucoside;H2O	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XH05	16751439	wildtype TaGlu1b His-tagged	1201.0	30.0	5.5	DIMBOA glucoside;H2O	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Triticum aestivum	Q1XH04	16751439	wildtype TaGlu1c His-tagged	773.0	30.0	5.5	H2O;DIMBOA glucoside	DIMBOA;beta-D-Glucose	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C9H9NO5/c1-14-5-2-3-6-7(4-5)15-9(12)8(11)10(6)13/h2-4,9,12-13H,1H3	InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15-/m1/s1
3.2.1.182	Secale cereale	Q9FYS3	16751439	wildtype His-tagged	118.0	30.0	5.5	DIBOA glucoside;H2O	beta-D-Glucose;DIBOA	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
3.2.1.182	Secale cereale	Q9FYS3	16751439	mutant F198A His-tagged	233.0	30.0	5.5	DIBOA glucoside;H2O	DIBOA;beta-D-Glucose	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1#InChI=1S/H2O/h1H2	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1#InChI=1S/C8H7NO4/c10-7-8(11)13-6-4-2-1-3-5(6)9(7)12/h1-4,8,11-12H	InChI=1/C14H17NO9/c16-5-8-9(17)10(18)11(19)13(23-8)24-14-12(20)15(21)6-3-1-2-4-7(6)22-14/h1-4,8-11,13-14,16-19,21H,5H2/t8-,9-,10+,11-,13+,14?/m1/s1
